Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
2023-10-08,Europe,Tablets,Tablet C,13,526.1547265381035,6840.011444995346
2023-10-08,Europe,Tablets,Tablet D,73,492.5164527324262,35953.70104946711
2023-10-08,Europe,Wearables,Smartwatch A,146,169.63780287362263,24767.119219548906
2023-10-08,Europe,Wearables,Smartwatch B,488,82.47279103787346,40246.72202648225
2023-10-08,Europe,Wearables,Fitness Tracker,283,176.9179548784916,50067.78123061312
2023-10-08,Asia Pacific,Smartphones,Model A,9,138.04119631458147,1242.3707668312331
2023-10-08,Asia Pacific,Smartphones,Model B,14,175.9870951333049,2463.819331866269
2023-10-08,Asia Pacific,Smartphones,Model C,26,286.43539898348183,7447.320373570527
2023-10-08,Asia Pacific,Smartphones,Model D,9,269.4253068259444,2424.8277614334997
2023-10-08,Asia Pacific,Laptops,Laptop A,76,1054.6018437787377,80149.74012718406
2023-10-08,Asia Pacific,Laptops,Laptop B,150,1216.7085022590393,182506.2753388559
2023-10-08,Asia Pacific,Laptops,Laptop C,105,1144.5075044097362,120173.2879630223
2023-10-08,Asia Pacific,Tablets,Tablet A,66,622.4174016287855,41079.54850749984
2023-10-08,Asia Pacific,Tablets,Tablet B,64,366.5099242248807,23456.635150392365
2023-10-08,Asia Pacific,Tablets,Tablet C,77,678.9819126887455,52281.60727703341
2023-10-08,Asia Pacific,Tablets,Tablet D,88,295.6664937244756,26018.65144775385
2023-10-08,Asia Pacific,Wearables,Smartwatch A,116,61.92607430260932,7183.424619102681
2023-10-08,Asia Pacific,Wearables,Smartwatch B,285,128.8423396280061,36720.066793981736
2023-10-08,Asia Pacific,Wearables,Fitness Tracker,236,138.79282741739746,32755.1072705058
2023-10-08,Latin America,Smartphones,Model A,9,159.35547821767003,1434.1993039590302
2023-10-08,Latin America,Smartphones,Model B,15,194.13799836035577,2912.0699754053367
2023-10-08,Latin America,Smartphones,Model C,48,110.45332713284581,5301.759702376599
2023-10-08,Latin America,Smartphones,Model D,44,177.97862835554895,7831.059647644153
2023-10-08,Latin America,Laptops,Laptop A,176,675.4486895786647,118878.96936584498
2023-10-08,Latin America,Laptops,Laptop B,15,1300.4935465951273,19507.40319892691
2023-10-08,Latin America,Laptops,Laptop C,131,985.8497309165374,129146.3147500664
2023-10-08,Latin America,Tablets,Tablet A,44,409.11226660539245,18000.939730637267
2023-10-08,Latin America,Tablets,Tablet B,66,493.63175679414485,32579.69594841356
2023-10-08,Latin America,Tablets,Tablet C,84,449.1885438966756,37731.837687320745
2023-10-08,Latin America,Tablets,Tablet D,56,713.3523842784416,39947.73351959273
2023-10-08,Latin America,Wearables,Smartwatch A,295,179.2024986647943,52864.73710611431
2023-10-08,Latin America,Wearables,Smartwatch B,205,146.497460569728,30031.97941679424
2023-10-08,Latin America,Wearables,Fitness Tracker,86,142.67126942316622,12269.729170392295
2023-10-08,Middle East & Africa,Smartphones,Model A,14,155.9252695365728,2182.9537735120193
2023-10-08,Middle East & Africa,Smartphones,Model B,5,185.3298441142107,926.6492205710534
2023-10-08,Middle East & Africa,Smartphones,Model C,6,282.61775428238,1695.7065256942801
2023-10-08,Middle East & Africa,Smartphones,Model D,39,151.9422160204915,5925.746424799168
2023-10-08,Middle East & Africa,Laptops,Laptop A,53,1060.3472029242016,56198.40175498268
2023-10-08,Middle East & Africa,Laptops,Laptop B,48,1466.3753479943994,70386.01670373118
2023-10-08,Middle East & Africa,Laptops,Laptop C,188,1195.1575104898038,224689.6119720831
2023-10-08,Middle East & Africa,Tablets,Tablet A,54,367.4628773237331,19842.995375481587
2023-10-08,Middle East & Africa,Tablets,Tablet B,31,441.443759943936,13684.756558262017
2023-10-08,Middle East & Africa,Tablets,Tablet C,83,344.7903402869681,28617.598243818353
2023-10-08,Middle East & Africa,Tablets,Tablet D,23,551.0509849519522,12674.1726538949
2023-10-08,Middle East & Africa,Wearables,Smartwatch A,83,82.55007203533117,6851.655978932487
2023-10-08,Middle East & Africa,Wearables,Smartwatch B,186,155.05095928251484,28839.47842654776
2023-10-08,Middle East & Africa,Wearables,Fitness Tracker,206,154.73897949593098,31876.22977616178
2023-10-09,North America,Smartphones,Model A,47,138.34504479052762,6502.217105154798
2023-10-09,North America,Smartphones,Model B,23,105.33384080396462,2422.6783384911864
2023-10-09,North America,Smartphones,Model C,31,182.32445933633574,5652.058239426407
2023-10-09,North America,Smartphones,Model D,11,202.78437061694507,2230.628076786396
2023-10-09,North America,Laptops,Laptop A,163,957.9633160499438,156148.02051614085
2023-10-09,North America,Laptops,Laptop B,63,767.8300769359557,48373.29484696521
2023-10-09,North America,Laptops,Laptop C,178,709.5726203366792,126303.92641992889
2023-10-09,North America,Tablets,Tablet A,10,499.8986915217992,4998.986915217992
2023-10-09,North America,Tablets,Tablet B,13,402.55067466892956,5233.1587706960845
2023-10-09,North America,Tablets,Tablet C,16,226.97297360081367,3631.567577613019
2023-10-09,North America,Tablets,Tablet D,35,399.3067862652148,13975.737519282517
2023-10-09,North America,Wearables,Smartwatch A,154,125.15471885202581,19273.826703211973
2023-10-09,North America,Wearables,Smartwatch B,24,148.7584338758656,3570.202413020774
2023-10-09,North America,Wearables,Fitness Tracker,313,133.55187796594083,41801.73780333948
2023-10-09,Europe,Smartphones,Model A,23,166.58236875436188,3831.394481350323
2023-10-09,Europe,Smartphones,Model B,36,244.17777759243896,8790.399993327803
2023-10-09,Europe,Smartphones,Model C,14,100.09642809569033,1401.3499933396647
2023-10-09,Europe,Smartphones,Model D,42,228.717655268377,9606.141521271835
2023-10-09,Europe,Laptops,Laptop A,56,888.5334407561274,49757.872682343135
2023-10-09,Europe,Laptops,Laptop B,109,1204.217079752259,131259.66169299622
2023-10-09,Europe,Laptops,Laptop C,25,1421.5645757373447,35539.11439343362
2023-10-09,Europe,Tablets,Tablet A,12,473.4622580347618,5681.547096417142
2023-10-09,Europe,Tablets,Tablet B,88,418.0890400473437,36791.83552416624
2023-10-09,Europe,Tablets,Tablet C,34,472.1152052289803,16051.91697778533
2023-10-09,Europe,Tablets,Tablet D,89,562.90181312339,50098.26136798171
2023-10-09,Europe,Wearables,Smartwatch A,38,108.59992770172767,4126.797252665651
2023-10-09,Europe,Wearables,Smartwatch B,430,85.23836027423124,36652.49491791943
2023-10-09,Europe,Wearables,Fitness Tracker,412,94.337809511018,38867.177518539414
2023-10-09,Asia Pacific,Smartphones,Model A,42,269.28448367197836,11309.948314223091
2023-10-09,Asia Pacific,Smartphones,Model B,24,182.45991716816565,4379.038012035975
2023-10-09,Asia Pacific,Smartphones,Model C,19,139.78602442500653,2655.934464075124
2023-10-09,Asia Pacific,Smartphones,Model D,30,269.2382753169607,8077.148259508821
2023-10-09,Asia Pacific,Laptops,Laptop A,46,1341.1494584590625,61692.875089116875
2023-10-09,Asia Pacific,Laptops,Laptop B,98,559.3241899686111,54813.77061692389
2023-10-09,Asia Pacific,Laptops,Laptop C,142,959.1213409705522,136195.2304178184
2023-10-09,Asia Pacific,Tablets,Tablet A,90,656.8694462880769,59118.250165926926
2023-10-09,Asia Pacific,Tablets,Tablet B,29,455.23060316855685,13201.68749188815
2023-10-09,Asia Pacific,Tablets,Tablet C,54,550.4839586996006,29726.133769778433
2023-10-09,Asia Pacific,Tablets,Tablet D,34,252.48812002565316,8584.596080872207
2023-10-09,Asia Pacific,Wearables,Smartwatch A,113,189.01862684831076,21359.104833859117
2023-10-09,Asia Pacific,Wearables,Smartwatch B,458,181.0276379858393,82910.6581975144
2023-10-09,Asia Pacific,Wearables,Fitness Tracker,437,154.70370661392533,67605.51979028537
2023-10-09,Latin America,Smartphones,Model A,4,107.84470622481655,431.3788248992662
2023-10-09,Latin America,Smartphones,Model B,17,122.58782316436805,2083.992993794257
2023-10-09,Latin America,Smartphones,Model C,7,146.38608492136453,1024.7025944495517
2023-10-09,Latin America,Smartphones,Model D,17,146.12528572442884,2484.1298573152903
2023-10-09,Latin America,Laptops,Laptop A,163,889.4349664784538,144977.89953598796
2023-10-09,Latin America,Laptops,Laptop B,25,552.4629628064112,13811.574070160279
2023-10-09,Latin America,Laptops,Laptop C,99,590.2527616832174,58435.023406638524
2023-10-09,Latin America,Tablets,Tablet A,88,779.8487031482028,68626.68587704185
2023-10-09,Latin America,Tablets,Tablet B,60,451.37061718521255,27082.237031112752
2023-10-09,Latin America,Tablets,Tablet C,27,564.2361607540126,15234.376340358342
2023-10-09,Latin America,Tablets,Tablet D,11,445.18958923356286,4897.085481569191
2023-10-09,Latin America,Wearables,Smartwatch A,440,121.27822069713235,53362.417106738234
2023-10-09,Latin America,Wearables,Smartwatch B,64,50.17522196360716,3211.214205670858
2023-10-09,Latin America,Wearables,Fitness Tracker,241,75.2114691256238,18125.964059275335
2023-10-09,Middle East & Africa,Smartphones,Model A,24,164.50611456897423,3948.1467496553814
2023-10-09,Middle East & Africa,Smartphones,Model B,45,143.60992803779004,6462.446761700552
2023-10-09,Middle East & Africa,Smartphones,Model C,39,106.04117340221903,4135.605762686542
2023-10-09,Middle East & Africa,Smartphones,Model D,7,279.82105853109505,1958.7474097176653
2023-10-09,Middle East & Africa,Laptops,Laptop A,185,1225.5005813763792,226717.60755463014
2023-10-09,Middle East & Africa,Laptops,Laptop B,31,1463.0046771305895,45353.14499104828
2023-10-09,Middle East & Africa,Laptops,Laptop C,11,1238.710957400308,13625.820531403388
2023-10-09,Middle East & Africa,Tablets,Tablet A,9,581.5678194804188,5234.110375323769
2023-10-09,Middle East & Africa,Tablets,Tablet B,30,583.1149357425301,17493.448072275904
2023-10-09,Middle East & Africa,Tablets,Tablet C,77,262.3945703287166,20204.38191531118
2023-10-09,Middle East & Africa,Tablets,Tablet D,43,252.40722508195395,10853.51067852402
2023-10-09,Middle East & Africa,Wearables,Smartwatch A,300,199.63647256340883,59890.94176902265
2023-10-09,Middle East & Africa,Wearables,Smartwatch B,386,75.81390108956654,29264.165820572685
2023-10-09,Middle East & Africa,Wearables,Fitness Tracker,240,54.206480024911045,13009.555205978651
2023-10-10,North America,Smartphones,Model A,39,102.5128923048761,3998.0027998901683
2023-10-10,North America,Smartphones,Model B,19,213.7990028804582,4062.181054728706
2023-10-10,North America,Smartphones,Model C,1,224.19359232161378,224.19359232161378
2023-10-10,North America,Smartphones,Model D,45,144.59466149351584,6506.759767208213
2023-10-10,North America,Laptops,Laptop A,26,986.378066668052,25645.82973336935
2023-10-10,North America,Laptops,Laptop B,192,1158.1987988093224,222374.1693713899
2023-10-10,North America,Laptops,Laptop C,83,586.1291670146525,48648.720862216156
2023-10-10,North America,Tablets,Tablet A,77,418.72336107091235,32241.69880246025
2023-10-10,North America,Tablets,Tablet B,42,498.0510011232573,20918.142047176807
2023-10-10,North America,Tablets,Tablet C,92,770.758501636766,70909.78215058247
2023-10-10,North America,Tablets,Tablet D,73,232.48559686944972,16971.44857146983
2023-10-10,North America,Wearables,Smartwatch A,433,87.87621106761856,38050.399392278836
2023-10-10,North America,Wearables,Smartwatch B,334,158.52547079632632,52947.50724597299
2023-10-10,North America,Wearables,Fitness Tracker,420,199.10280377215838,83623.17758430653
2023-10-10,Europe,Smartphones,Model A,16,218.658430155982,3498.534882495712
2023-10-10,Europe,Smartphones,Model B,1,156.6726039421613,156.6726039421613
2023-10-10,Europe,Smartphones,Model C,9,240.56532312968116,2165.0879081671305
2023-10-10,Europe,Smartphones,Model D,9,211.1997449668142,1900.7977047013278
2023-10-10,Europe,Laptops,Laptop A,170,888.720141196196,151082.4240033533
2023-10-10,Europe,Laptops,Laptop B,16,723.369051657887,11573.904826526192
2023-10-10,Europe,Laptops,Laptop C,142,510.25514937816376,72456.23121169925
2023-10-10,Europe,Tablets,Tablet A,63,746.2811232481718,47015.71076463482
2023-10-10,Europe,Tablets,Tablet B,92,613.7703894706825,56466.875831302794
2023-10-10,Europe,Tablets,Tablet C,87,590.1834205805249,51345.95759050566
2023-10-10,Europe,Tablets,Tablet D,29,591.3957016996756,17150.47534929059
2023-10-10,Europe,Wearables,Smartwatch A,394,156.87883803148458,61810.26218440492
2023-10-10,Europe,Wearables,Smartwatch B,474,67.64808578896015,32065.192663967107
2023-10-10,Europe,Wearables,Fitness Tracker,335,178.70429103350526,59865.93749622426
2023-10-10,Asia Pacific,Smartphones,Model A,16,101.09266484837566,1617.4826375740106
2023-10-10,Asia Pacific,Smartphones,Model B,32,151.2825654952591,4841.042095848291
2023-10-10,Asia Pacific,Smartphones,Model C,36,190.79723957803137,6868.700624809129
2023-10-10,Asia Pacific,Smartphones,Model D,11,151.1808085659311,1662.9888942252421
2023-10-10,Asia Pacific,Laptops,Laptop A,31,991.859423143936,30747.64211746202
2023-10-10,Asia Pacific,Laptops,Laptop B,112,1353.8913752833587,151635.8340317362
2023-10-10,Asia Pacific,Laptops,Laptop C,138,1249.9062222781426,172487.05867438368
2023-10-10,Asia Pacific,Tablets,Tablet A,84,326.91385867596443,27460.76412878101
2023-10-10,Asia Pacific,Tablets,Tablet B,74,278.7127398532269,20624.74274913879
2023-10-10,Asia Pacific,Tablets,Tablet C,24,536.8494117402712,12884.38588176651
2023-10-10,Asia Pacific,Tablets,Tablet D,84,720.5813469367212,60528.833142684576
2023-10-10,Asia Pacific,Wearables,Smartwatch A,497,94.23082125646782,46832.71816446451
2023-10-10,Asia Pacific,Wearables,Smartwatch B,149,177.2611698220184,26411.91430348074
2023-10-10,Asia Pacific,Wearables,Fitness Tracker,412,164.5626319764164,67799.80437428356
2023-10-10,Latin America,Smartphones,Model A,48,264.2407702002299,12683.556969611036
2023-10-10,Latin America,Smartphones,Model B,42,165.88859291677335,6967.320902504481
2023-10-10,Latin America,Smartphones,Model C,30,282.1417466150972,8464.252398452916
2023-10-10,Latin America,Smartphones,Model D,12,134.60813504717925,1615.297620566151
2023-10-10,Latin America,Laptops,Laptop A,180,840.9957227556424,151379.23009601564
2023-10-10,Latin America,Laptops,Laptop B,116,591.0972094373203,68567.27629472916
2023-10-10,Latin America,Laptops,Laptop C,143,822.6390417028065,117637.38296350132
2023-10-10,Latin America,Tablets,Tablet A,56,647.3892101073867,36253.79576601365
2023-10-10,Latin America,Tablets,Tablet B,19,504.5896570412235,9587.203483783247
2023-10-10,Latin America,Tablets,Tablet C,68,228.31379063952974,15525.337763488022
2023-10-10,Latin America,Tablets,Tablet D,51,300.20901613236435,15310.659822750582
2023-10-10,Latin America,Wearables,Smartwatch A,295,189.31679121161136,55848.45340742535
2023-10-10,Latin America,Wearables,Smartwatch B,245,161.24493108968593,39505.008116973055
2023-10-10,Latin America,Wearables,Fitness Tracker,246,156.7281827762223,38555.13296295069
2023-10-10,Middle East & Africa,Smartphones,Model A,1,274.0555991935281,274.0555991935281
2023-10-10,Middle East & Africa,Smartphones,Model B,5,257.0497355670776,1285.2486778353882
2023-10-10,Middle East & Africa,Smartphones,Model C,27,101.08325966849394,2729.248011049336
2023-10-10,Middle East & Africa,Smartphones,Model D,40,179.41837644422606,7176.735057769042
2023-10-10,Middle East & Africa,Laptops,Laptop A,15,896.7683209719185,13451.524814578777
2023-10-10,Middle East & Africa,Laptops,Laptop B,121,622.5095886799353,75323.66023027217
2023-10-10,Middle East & Africa,Laptops,Laptop C,148,1119.9738232811148,165756.12584560498
2023-10-10,Middle East & Africa,Tablets,Tablet A,88,368.3843120363906,32417.819459202372
2023-10-10,Middle East & Africa,Tablets,Tablet B,88,576.8863864958753,50766.00201163703
2023-10-10,Middle East & Africa,Tablets,Tablet C,84,454.4107002895637,38170.49882432335
2023-10-10,Middle East & Africa,Tablets,Tablet D,95,344.0776942078985,32687.380949750357
2023-10-10,Middle East & Africa,Wearables,Smartwatch A,435,142.26824549057588,61886.686788400504
2023-10-10,Middle East & Africa,Wearables,Smartwatch B,231,83.97254742258454,19397.658454617027
2023-10-10,Middle East & Africa,Wearables,Fitness Tracker,47,147.71877642307481,6942.782491884516
2023-10-11,North America,Smartphones,Model A,23,282.63078102048917,6500.507963471251
2023-10-11,North America,Smartphones,Model B,25,237.8015021690158,5945.037554225395
2023-10-11,North America,Smartphones,Model C,28,163.50237276752856,4578.066437490799
2023-10-11,North America,Smartphones,Model D,35,139.74953750517062,4891.233812680972
2023-10-11,North America,Laptops,Laptop A,46,1183.4790069924234,54440.034321651474
2023-10-11,North America,Laptops,Laptop B,137,1322.1376255297002,181132.85469756892
2023-10-11,North America,Laptops,Laptop C,96,1369.705094398634,131491.68906226885
2023-10-11,North America,Tablets,Tablet A,33,256.8431595815118,8475.824266189891
2023-10-11,North America,Tablets,Tablet B,64,328.4240944662565,21019.142045840417
2023-10-11,North America,Tablets,Tablet C,76,601.7600963312628,45733.767321175976
2023-10-11,North America,Tablets,Tablet D,62,487.5710628198997,30229.40589483378
2023-10-11,North America,Wearables,Smartwatch A,164,147.54540534909717,24197.446477251935
2023-10-11,North America,Wearables,Smartwatch B,456,66.9511322135407,30529.71628937456
2023-10-11,North America,Wearables,Fitness Tracker,59,99.75651836085845,5885.634583290648
2023-10-11,Europe,Smartphones,Model A,1,253.72106535890305,253.72106535890305
2023-10-11,Europe,Smartphones,Model B,10,212.233488749284,2122.3348874928397
2023-10-11,Europe,Smartphones,Model C,12,237.73690309495393,2852.842837139447
2023-10-11,Europe,Smartphones,Model D,5,281.80409731982724,1409.0204865991361
2023-10-11,Europe,Laptops,Laptop A,87,1360.3430611601266,118349.84632093101
2023-10-11,Europe,Laptops,Laptop B,86,836.825367645703,71966.98161753046
2023-10-11,Europe,Laptops,Laptop C,105,1292.4599925459975,135708.29921732974
2023-10-11,Europe,Tablets,Tablet A,82,445.5181809157692,36532.49083509308
2023-10-11,Europe,Tablets,Tablet B,42,746.3855263745551,31348.192107731313
2023-10-11,Europe,Tablets,Tablet C,55,647.1944003951996,35595.69202173598
2023-10-11,Europe,Tablets,Tablet D,74,723.7563789866448,53557.97204501172
2023-10-11,Europe,Wearables,Smartwatch A,230,135.46756839633645,31157.540731157384
2023-10-11,Europe,Wearables,Smartwatch B,104,176.109362368816,18315.373686356863
2023-10-11,Europe,Wearables,Fitness Tracker,46,174.94884130036434,8047.64669981676
2023-10-11,Asia Pacific,Smartphones,Model A,31,218.12069790479617,6761.741635048681
2023-10-11,Asia Pacific,Smartphones,Model B,6,236.22994746063938,1417.3796847638364
2023-10-11,Asia Pacific,Smartphones,Model C,30,155.44860799961367,4663.45823998841
2023-10-11,Asia Pacific,Smartphones,Model D,24,152.1268630056771,3651.0447121362504
2023-10-11,Asia Pacific,Laptops,Laptop A,80,1472.546880439786,117803.75043518288
2023-10-11,Asia Pacific,Laptops,Laptop B,135,578.1916471361335,78055.87236337802
2023-10-11,Asia Pacific,Laptops,Laptop C,179,804.8452430667726,144067.29850895228
2023-10-11,Asia Pacific,Tablets,Tablet A,60,349.45433318085486,20967.259990851293
2023-10-11,Asia Pacific,Tablets,Tablet B,19,700.8044730082181,13315.284987156145
2023-10-11,Asia Pacific,Tablets,Tablet C,62,691.2612493477604,42858.19745956115
2023-10-11,Asia Pacific,Tablets,Tablet D,50,359.47668409330356,17973.834204665178
2023-10-11,Asia Pacific,Wearables,Smartwatch A,282,140.1532732137705,39523.22304628328
2023-10-11,Asia Pacific,Wearables,Smartwatch B,289,170.7139097885817,49336.31992890011
2023-10-11,Asia Pacific,Wearables,Fitness Tracker,390,192.1581001422639,74941.65905548292
2023-10-11,Latin America,Smartphones,Model A,35,216.60622126706124,7581.217744347144
2023-10-11,Latin America,Smartphones,Model B,24,133.50906704067316,3204.217608976156
2023-10-11,Latin America,Smartphones,Model C,38,101.80014117274996,3868.4053645644985
2023-10-11,Latin America,Smartphones,Model D,31,103.96460867989245,3222.902869076666
2023-10-11,Latin America,Laptops,Laptop A,128,1268.2825996284164,162340.1727524373
2023-10-11,Latin America,Laptops,Laptop B,119,646.8428728149952,76974.30186498443
2023-10-11,Latin America,Laptops,Laptop C,115,1078.1755902289826,123990.192876333
2023-10-11,Latin America,Tablets,Tablet A,86,485.688205354904,41769.18566052175
2023-10-11,Latin America,Tablets,Tablet B,63,311.2514168598959,19608.839262173442
2023-10-11,Latin America,Tablets,Tablet C,56,291.9921071787298,16351.558002008867
2023-10-11,Latin America,Tablets,Tablet D,44,371.4051129552121,16341.82497002933
2023-10-11,Latin America,Wearables,Smartwatch A,153,112.24381881316552,17173.304278414325
2023-10-11,Latin America,Wearables,Smartwatch B,76,159.28972333095996,12106.018973152957
2023-10-11,Latin America,Wearables,Fitness Tracker,177,178.0489174671765,31514.65839169024
2023-10-11,Middle East & Africa,Smartphones,Model A,42,193.90339902504155,8143.942759051745
2023-10-11,Middle East & Africa,Smartphones,Model B,5,132.8344649261506,664.1723246307529
2023-10-11,Middle East & Africa,Smartphones,Model C,2,241.8993481186983,483.7986962373966
2023-10-11,Middle East & Africa,Smartphones,Model D,8,195.33100874316492,1562.6480699453193
2023-10-11,Middle East & Africa,Laptops,Laptop A,103,1422.323846585075,146499.3561982627
2023-10-11,Middle East & Africa,Laptops,Laptop B,50,1079.9897234039108,53999.48617019554
2023-10-11,Middle East & Africa,Laptops,Laptop C,53,528.1528236200546,27992.099651862896
2023-10-11,Middle East & Africa,Tablets,Tablet A,92,603.7638241112592,55546.271818235844
2023-10-11,Middle East & Africa,Tablets,Tablet B,93,503.43570836246363,46819.52087770912
2023-10-11,Middle East & Africa,Tablets,Tablet C,39,355.2191059533283,13853.545132179805
2023-10-11,Middle East & Africa,Tablets,Tablet D,35,666.5283902391152,23328.493658369032
2023-10-11,Middle East & Africa,Wearables,Smartwatch A,199,114.47953640943618,22781.4277454778
2023-10-11,Middle East & Africa,Wearables,Smartwatch B,408,103.0015094543893,42024.61585739084
2023-10-11,Middle East & Africa,Wearables,Fitness Tracker,70,79.31144909804148,5551.801436862904
2023-10-12,North America,Smartphones,Model A,12,155.6893221372565,1868.2718656470781
2023-10-12,North America,Smartphones,Model B,42,267.0170987633642,11214.718148061296
2023-10-12,North America,Smartphones,Model C,31,102.39242994034478,3174.1653281506883
2023-10-12,North America,Smartphones,Model D,4,201.8874134111433,807.5496536445733
2023-10-12,North America,Laptops,Laptop A,34,563.6713330657885,19164.82532423681
2023-10-12,North America,Laptops,Laptop B,109,595.1428287575116,64870.56833456876
2023-10-12,North America,Laptops,Laptop C,135,588.6664704364246,79469.97350891732
2023-10-12,North America,Tablets,Tablet A,65,277.3727336127783,18029.22768483059
2023-10-12,North America,Tablets,Tablet B,31,475.87745669230077,14752.201157461324
2023-10-12,North America,Tablets,Tablet C,77,212.84743736289553,16389.252676942957
2023-10-12,North America,Tablets,Tablet D,13,234.47892680365,3048.22604844745
2023-10-12,North America,Wearables,Smartwatch A,137,157.10563545921946,21523.472057913066
2023-10-12,North America,Wearables,Smartwatch B,294,50.736093876422395,14916.411599668185
2023-10-12,North America,Wearables,Fitness Tracker,490,168.93390665066485,82777.61425882578
2023-10-12,Europe,Smartphones,Model A,43,183.74518584837847,7901.042991480274
2023-10-12,Europe,Smartphones,Model B,22,123.91642135297116,2726.1612697653654
2023-10-12,Europe,Smartphones,Model C,24,103.67921853230659,2488.301244775358
2023-10-12,Europe,Smartphones,Model D,22,272.5363825396289,5995.800415871836
2023-10-12,Europe,Laptops,Laptop A,150,909.6929059736153,136453.9358960423
2023-10-12,Europe,Laptops,Laptop B,189,882.7411858643163,166838.08412835578
2023-10-12,Europe,Laptops,Laptop C,26,561.9609429943259,14610.984517852474
2023-10-12,Europe,Tablets,Tablet A,89,629.9231823254405,56063.16322696421
2023-10-12,Europe,Tablets,Tablet B,5,217.8853654848019,1089.4268274240094
2023-10-12,Europe,Tablets,Tablet C,28,226.25904935491664,6335.253381937666
2023-10-12,Europe,Tablets,Tablet D,6,662.294839001496,3973.769034008976
2023-10-12,Europe,Wearables,Smartwatch A,374,152.36070660131696,56982.90426889255
2023-10-12,Europe,Wearables,Smartwatch B,486,149.8684341548017,72836.05899923362
2023-10-12,Europe,Wearables,Fitness Tracker,66,77.58643038133778,5120.704405168293
2023-10-12,Asia Pacific,Smartphones,Model A,43,257.5934890028892,11076.520027124236
2023-10-12,Asia Pacific,Smartphones,Model B,6,239.16011230883964,1434.9606738530379
2023-10-12,Asia Pacific,Smartphones,Model C,26,206.502094891158,5369.054467170108
2023-10-12,Asia Pacific,Smartphones,Model D,9,248.81144740713032,2239.3030266641726
2023-10-12,Asia Pacific,Laptops,Laptop A,159,514.8033039635801,81853.72533020924
2023-10-12,Asia Pacific,Laptops,Laptop B,166,838.6196799816364,139210.86687695165
2023-10-12,Asia Pacific,Laptops,Laptop C,148,1487.7289829230172,220183.88947260653
2023-10-12,Asia Pacific,Tablets,Tablet A,88,453.6380997115944,39920.15277462031
2023-10-12,Asia Pacific,Tablets,Tablet B,37,429.78200181937837,15901.934067316999
2023-10-12,Asia Pacific,Tablets,Tablet C,54,369.6382819951633,19960.46722773882
2023-10-12,Asia Pacific,Tablets,Tablet D,84,241.00649185723373,20244.545316007632
2023-10-12,Asia Pacific,Wearables,Smartwatch A,94,160.2945018204183,15067.68317111932
2023-10-12,Asia Pacific,Wearables,Smartwatch B,424,81.07317474369017,34375.02609132463
2023-10-12,Asia Pacific,Wearables,Fitness Tracker,117,91.98730408048178,10762.514577416368
2023-10-12,Latin America,Smartphones,Model A,29,270.5599845528791,7846.239552033494
2023-10-12,Latin America,Smartphones,Model B,34,294.44531959429116,10011.1408662059
2023-10-12,Latin America,Smartphones,Model C,37,229.72424754006997,8499.797158982588
2023-10-12,Latin America,Smartphones,Model D,2,253.63228491536785,507.2645698307357
2023-10-12,Latin America,Laptops,Laptop A,80,1010.3965552062343,80831.72441649875
2023-10-12,Latin America,Laptops,Laptop B,96,506.0959049818695,48585.20687825947
2023-10-12,Latin America,Laptops,Laptop C,153,993.8765800337931,152063.11674517035
2023-10-12,Latin America,Tablets,Tablet A,25,740.3243478475179,18508.10869618795
2023-10-12,Latin America,Tablets,Tablet B,16,663.1755857964572,10610.809372743315
2023-10-12,Latin America,Tablets,Tablet C,85,718.9666336777012,61112.163862604604
2023-10-12,Latin America,Tablets,Tablet D,14,399.61440879872646,5594.601723182171
2023-10-12,Latin America,Wearables,Smartwatch A,416,128.92276394849125,53631.86980257236
2023-10-12,Latin America,Wearables,Smartwatch B,147,190.12091571247169,27947.774609733337
2023-10-12,Latin America,Wearables,Fitness Tracker,287,121.91765919786963,34990.36818978858
2023-10-12,Middle East & Africa,Smartphones,Model A,26,136.6649420453165,3553.288493178229
2023-10-12,Middle East & Africa,Smartphones,Model B,16,292.19519178127996,4675.123068500479
2023-10-12,Middle East & Africa,Smartphones,Model C,47,268.9265343508565,12639.547114490257
2023-10-12,Middle East & Africa,Smartphones,Model D,6,277.77713460129587,1666.6628076077752
2023-10-12,Middle East & Africa,Laptops,Laptop A,198,1197.6322592952565,237131.18734046078
2023-10-12,Middle East & Africa,Laptops,Laptop B,139,1199.6734103996723,166754.60404555444
2023-10-12,Middle East & Africa,Laptops,Laptop C,12,898.1747520899562,10778.097025079474
2023-10-12,Middle East & Africa,Tablets,Tablet A,47,279.5569128370008,13139.174903339039
2023-10-12,Middle East & Africa,Tablets,Tablet B,14,718.4850055008831,10058.790077012363
2023-10-12,Middle East & Africa,Tablets,Tablet C,26,763.9244796596621,19862.036471151216
2023-10-12,Middle East & Africa,Tablets,Tablet D,20,423.83751573983886,8476.750314796776
2023-10-12,Middle East & Africa,Wearables,Smartwatch A,446,69.81837858680986,31138.996849717198
2023-10-12,Middle East & Africa,Wearables,Smartwatch B,315,99.4554555452207,31328.46849674452
2023-10-12,Middle East & Africa,Wearables,Fitness Tracker,251,56.39391598012918,14154.872911012424
2023-10-13,North America,Smartphones,Model A,8,124.34797705206665,994.7838164165332
2023-10-13,North America,Smartphones,Model B,27,268.8216419974331,7258.184333930694
2023-10-13,North America,Smartphones,Model C,20,131.639167508895,2632.7833501779005
